id,nome
MC3190-GI4H24E0A,COLETOR DE DADOS 2D  MOTOROLA MC3190 GUN WIN MOBILE
800015-101,RIBBON MONOCROM¡TICO P310/P330I
 161888-0001,BATERIA PARA HONEYWELL MX9 3400MAH 10.8V / 27WH
CYB-12257,MOTHERBOARD (224-734-004) REPLACEMENT FOR INTERMEC PB51 MOBILE PRINTER
SV0008,RECUPERACAO IMPRESSORA PORTATIL
318-043-002,BATERIA PARA COLETOR HONEYWELL CN70 / CN70E 4000MAH
G41400M,CABECA DE IMPRESSAO GENUINE ZEBRA S4M 203 DPI
257341-010,ROLETE DE BORRACHA IMPRESSORA TERMICA PRINTRONIX T2N 203 DPI
FIO-DENTAL,FIO DENTAL UN
DS3608-HD,LEITOR DE DADOS 2D ZEBRA DS6308 USB
DPO78-2771-01,GUIA DE ETIQUETA FRONTAL DATAMAX I-CLASS M2
BACKUP-BATTERY06,BATERIA DE BACKUP MOTOROLA MC9090 / MC3090
P1037974-003A,KIT ZEBRANET N PRINT SERVER ZT200 SERIES
G01-011752,TECLADO COMPLETO COM MEMBRANA E FLEX COLETOR PM451
LS2208-SR20007R,LEITOR DE DADOS SYMBOL LS2208 - COR: PRETA
PHD20-2268-01,CABECA DE IMPRESSAO PARA DATAMAX E 4305A 300DPI
ROL15-2761-04406,ROLETE DE BORRACHA DATAMAX I-CLASS I-4604 / I-4212
CYB-13114,TOUCH SCREEN PARA DATALOGIC MEMOR X3
105934-032,CUTTER PARA IMPRESSORA ZEBRA GX420T / GK420T / GX430 / ZD500
800015-101,RIBBON MONOCROM¡TICO P310/P330I
MK9520-32A38-PZ,LEITOR DE DADOS HONEYWELL MS9520
DL-KEYPAD-PCB-10,PLACA DO TECLADO 50 TECLAS DATALOGIC SKORPIO X3 / X4
KP-1026,LEITOR DE CODIGO DE BARRAS KNUP USB LEITURA NA TELA KP-1026
4A05954,CAMERA SYMBOL MC55 / MC5590 / MC5574
KEYPAD-SKORPIOX5,ADESIVO DO TECLADO DE 47-TECLAS DATALOGIC SKORPIO X5
LUVA-ANTIESTATICA,LUVA ANTI-ESTATICA PARA MANUTENCAO ELETRONICA COM BANHO PU - CA 41235
506339-004,IMPRESSORA DE CART√O DATACARD SD360
SYMBOL-KEYPAD-PCB-62,PLACA DO TECLADO (PIM) (24 TECLAS) MOTOROLA MC55 / MC5574 / MC5590
6.92161E+12,SCREEN PROTECTOR PARA COLETORES DE DADOS
BATERIA-NOTEBOOK,BATERIA DE REPOSICAO PARA NOTEBOOK
82-107172-01,BATERIA ZEBRA PARA COLETOR SYMBOL MOTOROLA MC55
945550008,COLETOR DE DADOS DATALOGIC FALCON X4 1D 29 TECLAS WINDOWS EMBEDDED
SBKP,SUBSTITUICAO BACK-UP
PAP,PAPEL SULFITE A4 BRANCO 210X297 CAIXA (10 PACOTES DE 500 FOLHAS)
78-2480-01,CUTTER DATAMAX ALLEGRO FLEX M-4206
TC510K-1PAZU2P-A6,"COLETOR DE DADOS ZEBRA TC51 2D , QR ANDROID"
ALICATE-DIAGONAL,MINI ALICATE CORTE DIAGONAL 5 POL 130MM SPARTA 1782455
LS3408-ER20005R,LEITOR DE DADOS MOTOROLA LS3408 USB
PROTETOR-AUDITIVO,PROTETOR AUDITIVO LARANJA C.A 5674 1 PAR 3M
APAGADOR-QBRANCO,APAGADOR PARA QUADRO BRANCO 150N FLIP TOP
G77022M,ROLETE (SEM BUCHA) PARA IMPRESSORA ZEBRA Z6M
PROTHIDRO23,PELICULA PROTETORA HIDROGEL PARA COLETORES
CYB-14139,CARCACA FRONTAL SYMBOL TC20 / TC25
SV0064,RECUPERACAO PLACA LEITOR DE DADOS
CYLMX8031,"CARCACA TRASEIRA HONEYWELL LXE MX8	"
79501-011,PLACA DE REDE ZEBRA 110XI4 / ZM400 / ZM600
82-67705-01,"BATERIA (3,6V 900 MAH) LEITOR MOTOROLA LS4278 / LI4278 / DS6878"
TONNER-Q2612A-PRETO,TONER DE TINTA COR PRETA Q2612A (2K) CARTRIDGE
MACARRAO,MACARR√O TRICOLORE 200 GR
DPO16-2897-01,TAMPA FRONTAL SUPERIOR DATAMAX ALLEGRO FLEX M-4206
7450205,BATERIA DE BACKUP MOTOROLA MC3190 / MC9190 / MC92N0
C8B04-GNV,GAS NATURAL VEICULAR
"PORTA-ETIQUETA1,3MT","PERFIL PORTA ETIQUETA GONDOLAS 1,3MTX3,5CM DUPLA FACE KIT C/10 UN"
 INTERMEC-SCANNER-LE,LENTE DO SCANNER EA11/EA30 DO INTERMEC CN70
ESTACIONAMENTO,ESTACIONAMENTO/PEDAGIO
PSION-BACK-COVER-18,"CARCACA TRASEIRA (SE1524-ER,1004721-000)PSION TEKLOGIX OMNII XT10 7545"
RX.S98860-V1.0-0729,ALTO FALANTE PARA CELULAR MOTOROLA MOTO G8 PLAY
RBP-GM40,BATERIA LEITOR GRYPHON DATALOGIC GM4400/GM4100/GM4130 3400MAH
8710-059401-31,CARCACA TRASEIRA COM AUTO-FALANTE MOTOROLA SB1
CA5090-0U0LF5KV18R,COLETOR DE DADOS CA5090
7527C-G2,COLETOR DE DADOS WORKABOUT PSION TEKLOGIX 7527C-G2
CANALETA-020X010X2M,CANALETA X1 020X010X2M RADIAL C/FITA DUPLA FACE S/ DIVISORIA
CRD9000-10001SR,BERCO 1 POSICAO MOTOROLA SYMBOL MC9090 / MC9190 / MC92N0 GUN
14.01,"LUBRIFICACAO, LAVAGEM, LIMPEZA, LUSTRACAO, REVISAO, CONSERTO"
REFEICAO-DESPESAS,REFEICAO/DESPESAS VIAGEM
CARZD220,CARCA«A (N⁄CLEO) CENTRAL IMPRESSORA ZEBRA ZD220
46TT042EZD01,IMPRESSORA ELGIN TT042-50 203 DPI - ETHERNET
ZAM000-2001,IMPRESSORA TERMICA ZEBRA Z4M
PELICULA-NANOTECH,PELICULA NANOTECH HD TPU
LS3408-ER20005R,LEITOR DE DADOS MOTOROLA LS3408 USB
MC5574-PYCDUQRA9WR,COLETOR DE DADOS 1D MOTOROLA MC5574 WINDOWS MOBILE 6.1 PRO
SMART-505,IMPRESSORA T…RMICA SMART CH 50S
FNT6308,"FONTE DE ALIMENTACAO (5V-1,5A) GERTEC TC506 (SIMILAR) PINO P8"
MLB-1654914455,FONTE CARREGADOR 5V - 3.1A USB TIPO C PARA COLETOR ZEBRA TC51/TC21
P1083320-051,SENSOR DE RIBBON ZEBRA ZT600
M-02246,ADESIVO LACRE HONEYWELL MS5145
CYB-15141,PLACA PCB (ANDROID VERSAO) BLUEBIRD BM180
11-113229,BASE DO LEITOR DE DADOS SYMBOL LS3578
SS4BM180,COLETOR DE DADOS BLUEBIRD BP30-BM180
5961,TRANS FIOLUX 500VA BIVOLT
LS2104-I000,LEITOR DE DADOS MOTOROLA LS2104-I000
346-077-001,LCD (SEM TOUCH) INTERMEC CK3A1
SM-A015M,CELULAR SAMSUNG GALAXY A01 M 32GB
79803M,CABECA DE IMPRESSAO GENUINE ZEBRA ZM600 / Z6M 203 DPI
PULSEIRA-ANTIESTATIC,PULSEIRA DE PROTECAO ANTI ESTATICA
SYMBOL-FLEX-CABLE-40,CABO FLEX DO MODULO LASER SYMBOL LS3408
DLC-SCANNERLENS14,LENTE DE PROTE«√O DO MODULO LASER DATALOGIC SKORPIO X3
MP-2500TH,IMPRESSORA FISCAL BEMATECH MP-2500 TH
HT510-QA61UMSG,COLETOR DE DADOS 2D UNITECH HT510
50125621-001FRE,TAMPA FRONTAL PARA IMPRESSORA PM42
82-158057-01,BATERIA 3.7V 910MAH 3.4WH MOTOROLA SB1
O4-250-THERMAL,CABECA DE IMPRESSAO ARGOX O4-250 203 DPI
M268-773-C4-BRA-3B,POS VX680 VERIFONE
"CM8X26AWG	",CABO MANGA 8X26AWG  (SEM BLINDAGEM )
INTERMEC-LCD-32,LCD COM TOUCH SCREEN INTERMEC CK3X / CK3R
POTE-DESCARTAVEL,POTE DESCARTAVEL PARA SOBREMESA 140ML
MC7094-PKCDJRHA8WR,COLETOR DE DADOS MOTOROLA MC7094
PA-1650-68,FONTE SIMILAR DE ALIMENTACAO IMPRESSORA TLP2844/GC420T (20V-3A)
105934-030,TAMPA DO TEAR OFF PARA ZEBRA GK420T / GX420T / GX430T
130051,MOLDURA DA TAMPA SUPERIOR PARA IMPRESSORA PATHFINDER 6140
50178576-001 ROLETE,ROLETE DE BORRACHA DA IMPRESSORA PD45S
SUB-BDR-A34,SUB PLACA PARA CELULAR SAMSUNG GALAXY A34
SYMBOL-BOARD-1,"PLACA PRINCIPAL ETHERNET SYMBOL MK3000, MK3900 (DESCONTINUADO)"
REFRESCOPOLARANJA,REFRESCO EM PO 25 GR (LARANJA)
ZETTA,BATERIA 60AH ZETTA FABRICACAO MOURA
94ACC1386,BATERIA DE ALTA CAPACIDADE 5000 MHA DATALOGIC FALCON X3 / X4
SYMBOL-LCD16,LCD DISPLAY COM PCB (VERSAO LQ038Q7DB03) MOTOROLA MC9090
ZD22042-T0AG00EZ,"IMPRESSORA TERMICA ZEBRA ZD220 203 DPI , USB"
ESTACAO-TRABALHO4L,ESTA«√O DE 4 LUGARES DIVIDA EM 2 MODULOS
S-23-82424-004,CABECA DE IMPRESSAO ARGOX OS214 PLUS
ALMOCO,ALMOCO
MANUTENCAO-FROTA,SERVICO DE MANUTENCAO FROTA
57-102609-01,TRASEIRA (TIPO PISTOLA) DO MC3190 GUN
105910-065,FLAT DA CABECA DE IMPRESSAO GC420T / TLP 2844
A12_02C,SUB PLACA PARA CELULAR SAMSUNG GALAXY A12
SYMBOL-FLEX-CABLE-70,"CABO FLEX DO MODULO LASER 1D SE950 SYMBOL MK500/MK590	"
CYB-13202,PLACA PRINCIPAL SYMBOL LS3408
INTERMEC-TOUCH-14,TOUCH SCREEN (VERS√O COM FLEX LONGO) INTERMEC CK71/CN70/CK75
1250G-2USB-1-Z,LEITOR DE DADOS HONEYWELL VOYAGER 1250G
TC200J-10C112A6,COLETOR DE DADOS TC20 LAN 2D SE4710 COM CAMERA
MC9190-MOBILE-CURTA,COLETOR MOTOROLA MC9190G WINDOWS MOBILE / LASER CURTA DISTANCIA
MT-G22-MAIN,PLACA PRINCIPAL MOTOROLA MOTO G22 64GB
50804011,ALTO FALANTE PARA CELULAR MOTOROLA MOTO G9 PLAY
CABOV3USB,CABO DE COMUNICACAO V3
MC330M-GI4HG2RW,COLETOR DE DADOS ZEBRA MC330M 47 TECLAS 2D ANDROID 8.1 WIFI/BLUETOOTH
TFT3N3499-E,LCD COM TOUCH SCREEN ( TFT3N3499-E ) HONEYWELL DOLPHIN 6100
ACCESSPOINTUAP-AC-L,ACCESS POINT INDOOR UBIQUITI NETWORKS UNIFI AC LITE AP UAP-AC-LITE BRA
MOLHOTOMATE,MOLHO DE TOMATE PRONTO
ZJ-9210,IMPRESSORA TERMICA ZJ-9210
SMARTS4M-300,CABECA DE IMPRESSAO (SMART) ZEBRA S4M-300 DPI
390002101,PLACA DE CONEXAO PARA IMPRESSORA BEMATECH MP-4200TH
EX-SB1,EXCEDE SB1
MC67NA-PBABAB00300,COLETOR DE DADOS ZEBRA MC67
60-83676-02,CABO FLEX DO LCD (COLOR) MOTOROLA MC9090 GUN
WUXQUP28Q,POS VX685 VERIFONE
MS7820-5,MOTOR DO ESPELHO HONEYWELL LEITOR MS7820
7545-XV,COLETOR DE DADOS PSION 7545 XV
SV0047,DOWNGRADE DE FIRMWARE - (ROOLBACK- CHANGES-FIRMWARE)
CYB-12170,MODULO DA CAMERA PARA COLETOR HONEYWELL CT50 / CT60 / CT60XP
DTG-SCANNER-LENS-08,LENTE DO SCANNER PARA COLETOR DE DADOS DATALOGIC FALCON X4
CYB-12773,PLACA LATERAL DO SCANNER DATALOGIC MEMOR X3
DS3678-HP3U42A0SFW,KIT LEITOR ZEBRA DS3678HP
INTERMEC-SCANNER-26,MODULO LASER EX20 PARA LEITOR DE DADOS 1980I / EDA61K / CK65
PATCH-PANEL-24P,PATCH PANEL 24P CAT 06
OPN2006,COLETOR DE DADOS OPTICON OPN-2006 BATCH LASER
ACUCARSACHET,ACUCAR EM SACHE COM 5 GRAMAS CX 400
SV0043,INSTALACAO E CONFIGURACAO DO WAVELINK TELNET
G20067-104M,MESA DA CABECA DE IMPRESSAO 203 ZEBRA S4M
P1072539-009,ROLETE PARA IMPRESSORA ZQ520 (SEM ENGRENAGENS)
JALECOANTES-TAMG,JALECO PADRAO ESD TAM G AZUL CLARO (ESD3097)
CYB-17031,CABO FLEX DO MODULO LASER PARA DATALOGIC SKORPIO X5
SULFITE,PAPEL SULFITE A4 BRANCO 210X297 (PACOTE 500 FOLHAS)
25-71918-01R,CABO DE COMUNICACAO PARA COLETOR VEICULAR VC5090
PC42TWE01323,"IMPRESSORA T…RMICA HONEYWELL PC42TW USB, SERIAL E ETHERNET"
CAB-362SH4132,CABO DATALOGIC 90G001095 QD2100/VS2200
SYMB-SCANNER-LENS-10,LENTE DE PROTECAO MODULO LASER MOTOROLA MC9090 / MC9190 GUN
SYMBOL-LCD16,LCD DISPLAY COM PCB (VERSAO LQ038Q7DB03) MOTOROLA MC9090
82133,CARTAO DE LIMPEZA COM ISOPROPILICO HID FARGO
MC330K-GI3HA3US01,COLETOR DE DADOS MC33 (SE475X) GUN 38 TECLAS ANDROID 7
BOLETIMINFORMATIVO,BOLETIM INFORMATIVO COMPLETO + PREMIUM 2
CAPA-MC93,CAPA DE PROTECAO (COM ALCA) PARA COLETOR ZEBRA MC93 GUN
E534869,MONITOR TOUCH SCREEN 15 POLEGADAS LED ELO TOUCH ET 1509L
CYB-13619,MODULO LASER 1D (DE1011-SR) DATALOGIC SKORPIO X4
CAIXA-PERSONALIZADA,CAIXA PERSONALIZADA COM LOGO ZHAZ
SYMBOL-BOTTOM-05.,BOTAO INFERIOR DA TAMPA DA BATERIA LS3578
CYB-13157,CAMERA TRASEIRA PARA COLETOR ZEBRA TC51 / TC510K
94A151123,CARREGADOR DE BATERIA DATALOGIC PARA COLETOR MEMOR X3 - 4 POSICOES
CP-SLCN-G54,CAPA DE SILICONE PARA CELULAR MOTOROLA MOTO G54
45-2027-01,PLACA PAINEL FRONTAL DATAMAX M-CLASS ALLEGRO FLEX 4206
NUCLEOCENTRAL-ZT230,NUCLEO CENTRAL IMPRESSORA ZEBRA ZT230
B-852-TS22-QQ-R,IMPRESSORA TERMICA TOSHIBA B-852
21-83742-02,PLACA PRINCIPAL SYMBOL LS3578/LS3478/DS3578
JOGOCOLORINDO,JOGO COLORINDO COM 10 DESENHOS E GIZ DE CERA COLORIDO
ALT-MOTOROLA-SB1,ALTO FALANTE MOTOROLA SB1
DS2208-SR7U2100AZW,LEITOR DE DADOS ZEBRA 2D DS2208
P1068022,MEDIA COVER ZEBRA ZQ520
DORFLEX,DORFLEX COMPRIMIDO
LB-50BK-MAINBOARD-01,PLACA PRINCIPAL USB DO LEITOR DE DADOS C3TECH LB-50BK
CRBCOLOP55,CARIMBO PERSONALIZADO AUTOM. ENTINTADO COLOP PRINTER 55 PRETO
XT1792,KIT COM 10 CONECTORES DE CARGA USB MOTO G5S (XT1792)
SYMBOL-CABLE-02,CABO USB ADP9000-100 / ADP9000-100R PARA MC9090 / MC9190 / MC92N0
KEYPAD-COVER-06,ADESIVO TECLADO 53 TECLAS SYMBOL MC9090 / MC9190 / MC92N0
CT980N USB,LEITOR DE DADOS CHITENG CT980N USB
OPN-2003,COLETOR DE DADOS OPTICON OPN-2003 BATCH LASER
MC92N0-GA0SYEYA6WRB,COLETOR DE DADOS MOTOROLA MC9200G
CESTO-LIXO,CESTO DE LIXO
CBL-YHD-8200,CABO DE COMUNICACAO PARA LEITOR DE DADOS LUOGAO YHD-8200
BOMBOM-FERRERO,KIT 48 BOMBOM FERRERO ROCHER (16X3 UNID) -ATACADO-
SEPARADORALCD110V,SEPARADORA LCD TOUCH SUC«√O A VACUO AIDA 948D 110V
CONJMESA-DE-CENTRO,CONJUNTO MESA CENTRO E APOIO LIZ COM PES DE FERRO VARIAS CORES
20-61019-02R,SUPORTE LEITOR SYMBOL LS2208 PRETO
KITLIMPVID,KIT LIMPA VIDROS PROFISSIONAL SANCHES 25CM
8.80366E+12,1 X LITRO TINTA PIGMENTADA INKTEC PROFEEL H1061 P/HP PRETA
KT-KYBDTRAY-VC70-R,"BANDEJA DE MONTAGEM DE TECLADO ZEBRA KT-KYBDTRAY-VC70-3 PARA VC70, BRA"
105934099,TRAVAS DO ROLETE ZEBRA GK420T
46I9UGCKD002,IMPRESSORA N√O FISCAL T…RMICA ELGIN I9 USB GUIL DCR
TQ4OHH4ALN5HNB1X,TABLET UROVO P8100 64GB
P1046696-059,KIT ROLETE SECUNDARIO PICH AND PEEL ZEBRA ZE500-4
77041,CHAPA DO CUTTER PARA ZT410 / ZM400 COM EXTREMIDADE RETA
ENGRENAGEM-PC42T,ENGRENAGEM DO TRACIONADOR DO RIBBON DA IMPRESSORA PC42T
Z-PRINTER-FLEX-01,SENSOR BLACK MARK (4 PINOS) IMPRESSORA ZEBRA QL220 PLUS
S4M00-2001-0100T,"IMPRESSORA TERMICA ZEBRA S4M 203 DPI C/ USB , PARALELO , SERIAL"
M-BOARD-9090G-5.0-MO,PLACA PRINCIPAL 1D MOTOROLA MC9090 GUN WINDOWS MOBILE 5.0
CS-MC90BL,BATERIA DE ALTA CAPACIDADE 2200MAH CAMERON SINO MC9090/MC9190/MC92N0
MC9190-WIN-CE-LONGA,COLETOR DE DADOS MOTOROLA MC9190G WINDOWS CE DE LONGA DISTANCIA
20-70777-01R,SUPORTE LEITOR SYMBOL LS2208 BRANCO/BEGE
SYMBOL-TOUCH-26,TOUCH SCREEN SYMBOL WT41N0 / WT4000 / WT4070 / WT4090
945250006,COLETOR DE DADOS DATALOGIC FALCON X3
HMC21-LI,BATERIA PADR√O 2400MAH - 3.7V SYMBOL MC2100/MC2180
MOLA-MEMORX3,MOLA DE COMPRESSAO TAMPA DA TRAVA MEMOR X3
ZT23042-T0A200FZ,IMPRESSORA T…RMICA ZEBRA ZT230 COM PLACA DE REDE
INTERMEC-SPEAKER-11,ALTO FALANTE INTERNO INTERMEC CK71
P1083320-047,SENSOR DE ETIQUETAS ZT610
CRD2100-1000UR,BERCO DE 1 POSICAO PARA COLETOR MOTOROLA MC2100 / MC2180
SYMBOL-FLEX-CABLE-09,CABO FLEX DO LASER (SE950) PARA MC3090 / MC3190 BRICK
008.5123.06,FONTE DE ALIMENTACAO (5V-1A PLUG P4) BUSCA PRE«O GERTEC TC300
BTRY-TC51-44MA1-01,BATERIA RECARREGAVEL ZEBRA TC51 / TC510K / TC56 / TC56CJ 4200MAH
PHD20-2209-01,CABECA DE IMPRESSAO DATAMAX I-4604 600DPI
F-BOLETO51,LEITOR DE DADOS FEASSO F-BOLETO51
LS2208-SR20007BR,LEITOR DE DADOS MOTOROLA LS2208 COR: BEGE/BRANCO
CYB-14319,PLACA PRINCIPAL SYMBOL DS3678
54-173247-01,CABO FLEX SYMBOL 1D (SE960) MC2100 / MC2180
1200202531,LUMINARIA LED SLIM 36W 6500K GALAXY STYLE TUBE 120CM 3603
CHUR-ELETR,CHURRASQUEIRA ELETRICA
CYB-13432,ALTO FALANTE (GRANDE) SYMBOL TC20 / TC20 / TC26
P1058930-100,PLACA PRINCIPAL PARA IMPRESSORA ZEBRA ZT410/ZT420/ZT400
HONEY-FLEX-CABLE-30,CABO FLEX DO MODULO LASER (VERS√O 1524/N7313-TTLM) HONEYWELL LXE MX7
CYB-13213,CARCACA FRONTAL PSION 7545 XT15
59-82424-001,CABE«A DE IMPRESS√O ARGOX X-2300
CONJ- ARGOX 04-250,CONJUNTO SUPORTE INTERNO DO ROLO DE ETIQUETA IMPRESSORA ARGOX O4-250
5762,"SERVICO DE INSTRUCAO, TREINAMENTO E AVALIACAO DE CONHECIMENTOS"
DATALOGIC-KEYPAD-PCB,PLACA DO TECLADO DATALOGIC MEMOR X3
CAB-362SH5050,CABO AUXILIAR LEITOR DE MESA PARA LEITOR DE MAO QD2130
800300-350BR,RIBBON COLORIDO YMKO PARA CART’ES - ZEBRA ZC100 / ZC300
6M13HMB048,PLACA PRINCIPAL ZEBRA MC7090
CYB-13341,SYNC CHARGE ZEBRA MC3300 SERIES
TD035STED7,LCD COM TOUCH SCREEN (TD035STED7) HONEYWELL DOLPHIN 6500
MC9090-GF0HBGGA2WR,COLETOR DE DADOS MOTOROLA MC9090 GUN WIN CE / LASER CURTA DISTANCIA
IH25-BR-5,SUPORTE IH40/IH25 PARA EDA52 SEM CAPA
M-CYBER-CASE-01,CAPA DE PROTECAO EM COURO SINTETICO MOTOROLA MC3090/MC3190/MC32N0 GUN
ELGINPLAC52,PLACA PRINCIPAL  ELGIN EL-5220
BA17089-1,PORTA DE BORRACHA ZEBRA RW420
DESPESA-VIAGEM,DESPESA COM VIAGEM POR APLICATIVO (UBER/99)
CYB-15760,LCD COM TOUCH E CARCACA FRONTAL 47-TECLAS HONEYWELL EDA61K
MC32N0-GI4HCHEI3,COLETOR DE DADOS 2D MOTOROLA MC32N0 GUN WINDOWS 48 TECLAS
CYB-14660,CONECTOR DA BATERIA COM CABO FLEX SYMBOL MC9300 / MC930B-G
SYMBOL-LCD75,LCD (2™ VERSAO) MOTOROLA MC3190
52700020,FILTRO DE OLEO PSL619
SYMBOL-COVER-PART-07,CONJUNTO TRAVA DA BATERIA MOTOROLA MC9090 / MC9190 / MC92N0
DATALOGIC-MOTHERBOAR,PLACA PRINCIPAL 2D SE-4500 DATALOGIC MEMOR X3
TMP-TM-T20X,TAMPA PARA IMPRESSORA EPSON TM-T20X
BM180,COLETOR DE DADOS BLUEBIRD SMART TERMINAL BM180
SYMBOL-HAND-STRAP-01,AL«A DE M√O SYMBOL MC3090 BRICK
HONEY-KEYPAD-PCB-10,PLACA DO TECLADO (52-TECLAS) HONEYWELL DOLPHIN 6500
SYMBOL-TOP-COVER-08,CARCACA SUPERIOR MOTOROLA SYMBOL LS2208
P1037974-008,PEEL OFF COMPLETO ZEBRA ZT230
ESPAGUETE-RETRATIL18,ESPAGUETE TERMO RETRATIL 18MM PRETO ROLO (METRO)
RT40-SR,COLETOR DE DADOS 2D UROVO RT40 CURTA DISTANCIA
DPO16-3121-01,"TAMPA FRONTAL COVER, FILLER BLOCK,  DATAMAX H-8308-X"
CAD96FLH,CADERNO UNIVERSIT¡RIO 96FLH TILIBRA
MC3190-RL4S04E0AM,COLETOR DE DADOS MOTOROLA MC3190 BRICK WIN MOBILIE
PROTHIDRO23,PELICULA PROTETORA HIDROGEL PARA COLETORES
BLBRD-CK100,TERMINAL DE CONSULTA BLUEBIRD CK100
BUQUE36CM,BUQUE DE FLOR 36CM BW9011
SA400S37/120,SSD 120GB KINGSTON
SYMBOL-METAL-PART-05,TRAVA DE ENCAIXE MOLA DE METAL DA BATERIA MC3090/MC3190
DIPIRONA-500MG,DIPIRONA COMPRIMIDO 500MG
MLB2653738270,MANTA ESD BANCADA MANUTENCAO
DPR78-2767-01,PAINEL COMPLETO DATAMAX  M-CLASS ALLEGRO FLEX 4206
PRESTACAOSERVICO,PRESTACAO DE SERVICOS DE TERCEIRIZACAO
YU-LEITOR DE DADOS,LEITOR DE DADOS YU
14672300001,PISCA PISCA NATAL 100 LEDS AZUL 4 FUNCOES 220V 9 METROS
CRD-TC51-1SCU1-01,BERCO DE 1 POSICAO PARA COLETOR DE DADOS ZEBRA TC51
SYMLS1902T,LEITOR DE DADOS SYMBOL LS1902-T
KPE-57-12GBH4-FAR,CABECA DE IMPRESSAO FARGO DTC1500 / DTC4000 / DTC4250E
51-2355-00,PLACA PRINCIPAL DATAMAX ALLEGRO PRO 6000
105910-055,ROLETE DE BORRACHA ZEBRA TLP2844 / GC420T
SM-T505,LCD COM TOUCH (10.4) PARA TABLET SAMSUNG GALAXY TAB A7
S-MOTHERBOARD-97,PLACA PRINCIPAL + MODULO LASER MOTOROLA LS2208
X0018001,IMPRESSORA TERMICA DE CARTAO FARGO DTC1500
AK-552141-002 - I.D,CARTAO DE LIMPEZA PARA DATACARD SD360
SYMBOL-TOP-COVER-12,TAMPA SUPERIOR  COM VIDRO SCANNER (SEM ANTENA) SYMBOL MC55A
STB4278-C0007WR,LEITOR DE DADOS MOTOROLA STB4278
LS7708-SR10007ZCR,LEITOR DE MESA MOTOROLA LS7708
TERMOSTATO,TERMOSTATO FRIGOBAR BRASTEMP/CONSUL TSV1009-01 W11082450
AP-7131-66000-D-WR,ACCESS POINT MOTOROLA AP-7131-66000-D-WR 802.11N WIRELESS W/ 6 ANTENNA
MC40-CHARGER,FONTE PORTATIL 5V-2A PARA COLETOR MC40N0 / DOLPHIN 60S
CYB-13351,CARCACA TRASEIRA SYMBOL MC330K GUN
D-MOTHERBOARD-17,PLACA PRINCIPAL DATALOGIC SKORPIO X3 CE 6.0 With Wifi
CS-MC90BL,BATERIA DE ALTA CAPACIDADE 2200MAH CAMERON SINO MC9090/MC9190/MC92N0
SYMBOL-FLEX-CABLE-98,CABO FLEX DO MODULO (50-16000-533) SYMBOL MK1100/MK1150/MK1200/MK1250
SUB-BOARD-G8PLUS,SUB PLACA PARA CELULAR MOTOROLA MOTO G8 PLUS
DATALOGIC-LCD-09,LCD COM TOUCH (LF020240) DATALOGIC MEMOR
7820-118-BD1,LEITOR DE DADOS HONEYWELL MS7820
DS3608-HD,LEITOR DE DADOS 2D ZEBRA DS6308 USB
SYMBOL-SCANNER-65,MODULO LASER (20-130031-01) SYMBOL MK3100 / MK3190 / DS9208
MAOFRANCESA250,MAO FRANCESA SIMPLES 250 N0130
D-MOTHERBOARD-17,PLACA PRINCIPAL DATALOGIC SKORPIO X3 CE 6.0 With Wifi
FNT-CVD,FONTE CHAVEADA (12V - 5A) PARA CAMERA DE SEGURANCA
CYB-16056,CABO FLEX DO MODULO LASER SE4710 PARA COLETOR TC21 / TC26
ZEBRA-HOUSING-05,HOUSING REPLACEMENT FOR ZEBRA RW420
942600012,COLETOR DE DADOS 2D (DE2112-S) 50 TECLAS SKORPIO X4 ANDROID
LACOGIGANTEVM,LA«O PARA PRESENTE
SMARTZT230-203,CABECA DE IMPRESSAO (SMART) ZEBRA ZT230-203 DPI
2561230,CABO AC  FONTE COM O BERCO
BA13363-2,ENGRENAGEM DO ROLETE ZEBRA RW420 / QL420
SERVICO,SERVICO DE MANUTENCAO
SR61TXR-002,LEITOR DE DADOS INTERMEC SR61T
CABO-AC-01,CABO DE FOR«A AC TRIPOLAR
CR8178-PC100F4WW,BASE DO LEITOR DE DADOS ZEBRA DS8178
MS7820-118,LEITOR DE DADOS HONEYWELL MS7820
105912G-904,PLACA DE REDE ZEBRA P330I
REFEICAO-DESPESAS,REFEICAO/DESPESAS VIAGEM
ADP9000-100R,ADAPTADOR PARA CABO DE CARGA PARA MOTOROLA MC9090 / MC9190 / MC92N0
ZEBRA-METAL-PART-01,TRAVA DA CABE«A ZEBRA QLN420
REMOVEDOR-5LT,REMOVEDOR DE CERA TAMBORE GALAO 5 LITROS
MOTHERBOARD-WM9090,PLACA PRINCIPAL MOTOROLA MC9090 WINDOWS MOBILE 6.1
93004,ESTANTE GAVETEIRO C/60 GAVETAS N∫ 3 AZUL PRESTO
BTRY-MC33-52MA-01,BATERIA ZEBRA PARA COLETOR MC33 5200MAH
HONEY-MOTHERBOARD-16,PLACA SISTEMA PCB (VERS√O 1 ) HONEYWELL LXE MX7 TECTON (WIN. CE 5.0)
50149375-001FRE,TAMPA DA BATERIA PARA LEITOR HONEYWELL 1472G
EWP3200TPWR,LEITOR DE C”DIGO DE BARRAS EWP320C
GHMX7-LI,BATERIA GTS 2500 MAH HONEYWELL LXE MX7 TECTON
98-0420017-00LF,ROLETE DE BORRACHA (COMPLETO) PARA TSC ME-240
